,Unnamed: 0.1,speaker,video_fn,interval_id,dataset,start_time,end_time,split_index,notexist
26978,28963,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,68616,train,0:04:36,0:04:39,85,0
26979,28964,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,68617,train,0:04:39,0:04:42,85,0
26980,28965,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,68618,train,0:04:42,0:04:48,85,0
26981,28966,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,70113,train,0:02:55,0:02:59,85,0
26982,28967,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,70116,train,0:03:01,0:03:08,85,0
26983,28968,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,70659,train,0:00:02,0:00:12,85,0
26984,28969,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,70659,train,0:00:12,0:00:19,85,0
26985,28970,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,70660,train,0:00:19,0:00:29,85,0
26986,28971,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,70660,train,0:00:29,0:00:36,85,0
26987,28972,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,71114,train,0:02:16,0:02:20,85,0
26988,28973,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,71115,train,0:02:20,0:02:21,85,0
26989,28974,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,71116,train,0:02:22,0:02:32,85,0
26990,28975,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,71116,train,0:02:32,0:02:42,85,0
26991,28976,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,71116,train,0:02:42,0:02:50,85,0
26992,28977,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,71875,train,0:03:45,0:03:55,85,0
26993,28978,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,71875,train,0:03:55,0:03:58,85,0
26994,28979,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,72454,train,0:03:27,0:03:37,85,0
26995,28980,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,72664,train,0:03:13,0:03:14,85,0
26996,28981,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,72665,train,0:03:15,0:03:17,85,0
26997,28982,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,72666,train,0:03:17,0:03:24,85,0
26998,28983,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,72979,train,0:04:13,0:04:15,85,0
26999,28984,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,72982,train,0:04:16,0:04:17,85,0
27000,28985,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,72983,train,0:04:17,0:04:27,86,0
27001,28986,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,72983,train,0:04:27,0:04:28,86,0
27002,28987,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,73399,train,0:04:01,0:04:08,86,0
27003,28988,chemistry,Equilibrium_Approach_-_Maintenance-vC2v1n-bZQU.mp4,73400,train,0:04:08,0:04:10,86,0
27004,28989,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,67617,train,0:01:15,0:01:16,86,0
27005,28990,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,67618,train,0:01:16,0:01:17,86,0
27006,28991,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,67620,train,0:01:18,0:01:19,86,0
27007,28992,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,67627,train,0:01:24,0:01:26,86,0
27008,28993,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,67631,train,0:01:29,0:01:31,86,0
27009,28994,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,67632,train,0:01:32,0:01:33,86,0
27010,28995,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,68794,train,0:00:02,0:00:04,86,0
27011,28996,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,68796,train,0:00:06,0:00:07,86,0
27012,28997,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71367,train,0:03:02,0:03:08,86,0
27013,28998,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71368,train,0:03:08,0:03:10,86,0
27014,28999,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71369,train,0:03:10,0:03:18,86,0
27015,29000,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71370,train,0:03:18,0:03:23,86,0
27016,29001,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71373,train,0:03:23,0:03:28,86,0
27017,29002,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71374,train,0:03:28,0:03:30,86,0
27018,29003,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71376,train,0:03:30,0:03:34,86,0
27019,29004,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71379,train,0:03:35,0:03:39,86,0
27020,29005,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,71382,train,0:03:41,0:03:42,86,0
27021,29006,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,72244,train,0:02:44,0:02:46,86,0
27022,29007,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,72245,train,0:02:46,0:02:54,86,0
27023,29008,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,72822,train,0:01:45,0:01:46,86,0
27024,29009,chemistry,Equilibrium_Temperature_Raised_Quiz--DM5LRsQNbA.mp4,72824,train,0:01:48,0:01:58,86,0
27025,29010,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,68485,train,0:00:01,0:00:07,86,0
27026,29011,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,68486,train,0:00:07,0:00:09,86,0
27027,29012,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,68487,train,0:00:09,0:00:11,86,0
27028,29013,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,68488,train,0:00:11,0:00:14,86,0
27029,29014,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,68489,train,0:00:14,0:00:18,86,0
27030,29015,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,68492,train,0:00:19,0:00:23,86,0
27031,29016,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,68493,train,0:00:23,0:00:32,86,0
27032,29017,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,68494,train,0:00:33,0:00:36,86,0
27033,29018,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69222,train,0:02:22,0:02:25,86,0
27034,29019,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69223,train,0:02:25,0:02:30,86,0
27035,29020,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69224,train,0:02:31,0:02:37,86,0
27036,29021,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69225,train,0:02:37,0:02:47,86,0
27037,29022,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69225,train,0:02:47,0:02:49,86,0
27038,29023,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69230,train,0:02:50,0:02:54,86,0
27039,29024,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69232,train,0:02:54,0:02:56,86,0
27040,29025,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69236,train,0:02:57,0:03:01,86,0
27041,29026,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69237,train,0:03:01,0:03:04,86,0
27042,29027,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69519,train,0:01:30,0:01:37,86,0
27043,29028,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69520,train,0:01:37,0:01:47,86,0
27044,29029,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69520,train,0:01:47,0:01:50,86,0
27045,29030,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,69525,train,0:01:52,0:01:53,86,0
27046,29031,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,72270,train,0:02:00,0:02:07,86,0
27047,29032,chemistry,Equillibrium_Volume_Doubled_Quiz-VL_TnSkqNYY.mp4,72272,train,0:02:08,0:02:13,86,0
27048,29033,chemistry,Ethylene_Combustion_Quiz-aVRWeXk4oK8.mp4,70152,test,0:02:54,0:02:57,86,0
27049,29034,chemistry,Ethylene_Combustion_Quiz-aVRWeXk4oK8.mp4,70156,test,0:02:58,0:03:00,86,0
27050,29035,chemistry,Ethylene_Combustion_Quiz-aVRWeXk4oK8.mp4,71959,test,0:01:22,0:01:29,86,0
27051,29036,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,67342,train,0:00:01,0:00:11,86,0
27052,29037,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,67342,train,0:00:11,0:00:13,86,0
27053,29038,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,70481,train,0:00:26,0:00:32,86,0
27054,29039,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,71898,train,0:02:31,0:02:41,86,0
27055,29040,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,71898,train,0:02:41,0:02:42,86,0
27056,29041,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,71899,train,0:02:42,0:02:52,86,0
27057,29042,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,71899,train,0:02:52,0:03:02,86,0
27058,29043,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,71899,train,0:03:02,0:03:03,86,0
27059,29044,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,72433,train,0:02:09,0:02:10,86,0
27060,29045,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,72435,train,0:02:10,0:02:13,86,0
27061,29046,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,72436,train,0:02:13,0:02:23,86,0
27062,29047,chemistry,Ethylene_Polymerization_Quiz-j7ROvrT6W1M.mp4,72436,train,0:02:23,0:02:28,86,0
27063,29048,chemistry,Examples-Iron-vhlYDz16s0w.mp4,68954,train,0:01:44,0:01:54,86,0
27064,29049,chemistry,Examples-Iron-vhlYDz16s0w.mp4,68954,train,0:01:54,0:01:57,86,0
27065,29050,chemistry,Examples-Iron-vhlYDz16s0w.mp4,70336,train,0:03:09,0:03:19,86,0
27066,29051,chemistry,Examples-Iron-vhlYDz16s0w.mp4,70336,train,0:03:19,0:03:25,86,0
27067,29052,chemistry,Examples-Iron-vhlYDz16s0w.mp4,70338,train,0:03:25,0:03:35,86,0
27068,29053,chemistry,Examples-Iron-vhlYDz16s0w.mp4,70338,train,0:03:35,0:03:45,86,0
27069,29054,chemistry,Examples-Iron-vhlYDz16s0w.mp4,70338,train,0:03:45,0:03:48,86,0
27070,29055,chemistry,Examples-Iron-vhlYDz16s0w.mp4,72179,train,0:00:34,0:00:41,86,0
27071,29056,chemistry,Examples-Iron-vhlYDz16s0w.mp4,72228,train,0:00:47,0:00:57,86,0
27072,29057,chemistry,Examples-Iron-vhlYDz16s0w.mp4,72968,train,0:02:47,0:02:57,86,0
27073,29058,chemistry,Examples-Iron-vhlYDz16s0w.mp4,72968,train,0:02:57,0:02:59,86,0
27074,29059,chemistry,Examples-Iron-vhlYDz16s0w.mp4,73353,train,0:02:28,0:02:36,86,0
27075,29060,chemistry,Examples-Iron-vhlYDz16s0w.mp4,73354,train,0:02:36,0:02:38,86,0
27076,29061,chemistry,Examples-Iron-vhlYDz16s0w.mp4,73569,train,0:00:21,0:00:31,86,0
27077,29062,chemistry,Examples-Iron-vhlYDz16s0w.mp4,73644,train,0:02:17,0:02:23,86,0
27078,29063,chemistry,Examples-Iron-vhlYDz16s0w.mp4,73671,train,0:00:06,0:00:14,86,0
27079,29064,chemistry,Examples-Water-PyIiTK0eXrA.mp4,70272,train,0:00:17,0:00:27,86,0
27080,29065,chemistry,Examples-Water-PyIiTK0eXrA.mp4,70272,train,0:00:27,0:00:31,86,0
27081,29066,chemistry,Examples-Water-PyIiTK0eXrA.mp4,70273,train,0:00:31,0:00:41,86,0
27082,29067,chemistry,Examples-Water-PyIiTK0eXrA.mp4,70273,train,0:00:41,0:00:45,86,0
27083,29068,chemistry,Examples-Water-PyIiTK0eXrA.mp4,71816,train,0:01:41,0:01:51,86,0
27084,29069,chemistry,Examples-Water-PyIiTK0eXrA.mp4,71816,train,0:01:51,0:02:01,86,0
27085,29070,chemistry,Examples-Water-PyIiTK0eXrA.mp4,71816,train,0:02:01,0:02:11,86,0
27086,29071,chemistry,Examples-Water-PyIiTK0eXrA.mp4,71816,train,0:02:11,0:02:21,86,0
27087,29072,chemistry,Examples-Water-PyIiTK0eXrA.mp4,71816,train,0:02:21,0:02:31,86,0
27088,29073,chemistry,Examples-Water-PyIiTK0eXrA.mp4,73220,train,0:02:34,0:02:41,86,0
27089,29074,chemistry,Examples-Water-PyIiTK0eXrA.mp4,73344,train,0:02:44,0:02:46,86,0
27090,29075,chemistry,Examples-Water-PyIiTK0eXrA.mp4,73345,train,0:02:46,0:02:49,86,0
27091,29076,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,67887,test,0:00:58,0:01:00,86,0
27092,29077,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,67891,test,0:01:02,0:01:03,86,0
27093,29078,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,67893,test,0:01:03,0:01:11,86,0
27094,29079,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,69536,test,0:00:15,0:00:16,86,0
27095,29080,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,69541,test,0:00:18,0:00:19,86,0
27096,29081,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,70526,test,0:01:52,0:02:02,86,0
27097,29082,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,70526,test,0:02:02,0:02:08,86,0
27098,29083,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,70528,test,0:02:09,0:02:19,86,0
27099,29084,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,70529,test,0:02:19,0:02:25,86,0
27100,29085,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,71062,test,0:01:31,0:01:40,86,0
27101,29086,chemistry,Examples_of_Tk_Approach_Absolute_Zero-s_xlDaR53v0.mkv,71063,test,0:01:40,0:01:49,86,0
27102,29087,chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,70127,train,0:01:18,0:01:26,86,0
27103,29088,chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,70128,train,0:01:26,0:01:28,86,0
27104,29089,chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,70129,train,0:01:29,0:01:32,86,0
27105,29090,chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,70130,train,0:01:32,0:01:38,86,0
27106,29091,chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,70131,train,0:01:38,0:01:40,86,0
27107,29092,chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,72913,train,0:00:06,0:00:16,86,0
27108,29093,chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,72913,train,0:00:16,0:00:18,86,0
27109,29094,chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,72994,train,0:02:09,0:02:15,86,0
27110,29095,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69180,train,0:03:23,0:03:32,86,0
27111,29096,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69182,train,0:03:33,0:03:43,86,0
27112,29097,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69182,train,0:03:43,0:03:48,86,0
27113,29098,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69183,train,0:03:48,0:03:58,86,0
27114,29099,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69183,train,0:03:58,0:04:03,86,0
27115,29100,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69184,train,0:04:03,0:04:10,86,0
27116,29101,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69190,train,0:04:12,0:04:16,86,0
27117,29102,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69191,train,0:04:16,0:04:18,86,0
27118,29103,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69192,train,0:04:18,0:04:28,86,0
27119,29104,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,69192,train,0:04:28,0:04:35,86,0
27120,29105,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71300,train,0:02:26,0:02:27,86,0
27121,29106,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71301,train,0:02:28,0:02:35,86,0
27122,29107,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71303,train,0:02:35,0:02:37,86,0
27123,29108,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71304,train,0:02:37,0:02:42,86,0
27124,29109,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71681,train,0:02:53,0:03:00,86,0
27125,29110,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71798,train,0:00:04,0:00:14,86,0
27126,29111,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71798,train,0:00:14,0:00:20,86,0
27127,29112,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71799,train,0:00:20,0:00:22,86,0
27128,29113,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71800,train,0:00:22,0:00:26,86,0
27129,29114,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71801,train,0:00:26,0:00:31,86,0
27130,29115,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71803,train,0:00:32,0:00:35,86,0
27131,29116,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71804,train,0:00:35,0:00:45,86,0
27132,29117,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,71804,train,0:00:45,0:00:47,86,0
27133,29118,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72160,train,0:00:56,0:01:04,86,0
27134,29119,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72161,train,0:01:04,0:01:09,86,0
27135,29120,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72168,train,0:01:12,0:01:17,86,0
27136,29121,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72171,train,0:01:17,0:01:19,86,0
27137,29122,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72177,train,0:01:22,0:01:23,86,0
27138,29123,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72273,train,0:01:38,0:01:39,86,0
27139,29124,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72274,train,0:01:39,0:01:41,86,0
27140,29125,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72277,train,0:01:42,0:01:44,86,0
27141,29126,chemistry,First_Law_of_Thermodynamics-jp_X4YHAygg.mkv,72734,train,0:03:14,0:03:20,86,0
27142,29127,chemistry,Fixed_Volume_Combustion_Quiz-zBEZZMWo5uM.mp4,72189,dev,0:01:52,0:02:02,86,0
27143,29128,chemistry,Fixed_Volume_Combustion_Quiz-zBEZZMWo5uM.mp4,72189,dev,0:02:02,0:02:07,86,0
27144,29129,chemistry,Fixed_Volume_Combustion_Quiz-zBEZZMWo5uM.mp4,72190,dev,0:02:07,0:02:09,86,0
27145,29130,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69363,train,0:01:31,0:01:41,86,0
27146,29131,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69363,train,0:01:41,0:01:51,86,0
27147,29132,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69363,train,0:01:51,0:01:53,86,0
27148,29133,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69542,train,0:00:38,0:00:40,86,0
27149,29134,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69543,train,0:00:40,0:00:41,86,0
27150,29135,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69547,train,0:00:42,0:00:52,86,0
27151,29136,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69547,train,0:00:52,0:00:59,86,0
27152,29137,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69704,train,0:00:14,0:00:18,86,0
27153,29138,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69706,train,0:00:18,0:00:21,86,0
27154,29139,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69707,train,0:00:21,0:00:29,86,0
27155,29140,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,69708,train,0:00:29,0:00:34,86,0
27156,29141,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,71354,train,0:00:01,0:00:11,86,0
27157,29142,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,72870,train,0:01:05,0:01:15,86,0
27158,29143,chemistry,Formal_Charge-D8JCG-Opfwk.mp4,72870,train,0:01:15,0:01:21,86,0
27159,29144,chemistry,Formal_Charge_Quiz-Zfx54dYEDBs.mkv,72914,train,0:01:09,0:01:15,86,0
27160,29145,chemistry,Formal_Charge_Quiz-Zfx54dYEDBs.mkv,73027,train,0:01:19,0:01:25,86,0
27161,29146,chemistry,Formal_Charge_Quiz-Zfx54dYEDBs.mkv,73028,train,0:01:25,0:01:31,86,0
27162,29147,chemistry,Formal_Charge_Quiz-Zfx54dYEDBs.mkv,73546,train,0:01:58,0:02:07,86,0
27163,29148,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,70657,train,0:01:06,0:01:16,86,0
27164,29149,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,70657,train,0:01:16,0:01:22,86,0
27165,29150,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,70907,train,0:02:12,0:02:22,86,0
27166,29151,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,70907,train,0:02:22,0:02:30,86,0
27167,29152,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,71901,train,0:01:37,0:01:41,86,0
27168,29153,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,71902,train,0:01:41,0:01:43,86,0
27169,29154,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,71903,train,0:01:43,0:01:53,86,0
27170,29155,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,71903,train,0:01:53,0:02:03,86,0
27171,29156,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,71903,train,0:02:03,0:02:09,86,0
27172,29157,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,72416,train,0:00:05,0:00:14,86,0
27173,29158,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,73003,train,0:02:46,0:02:53,86,0
27174,29159,chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mp4,73676,train,0:01:25,0:01:34,86,0
27175,29160,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,68714,train,0:01:46,0:01:47,86,0
27176,29161,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,68716,train,0:01:48,0:01:49,86,0
27177,29162,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,68718,train,0:01:50,0:01:55,86,0
27178,29163,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,69518,train,0:02:13,0:02:23,86,0
27179,29164,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,69518,train,0:02:23,0:02:33,86,0
27180,29165,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,69518,train,0:02:33,0:02:38,86,0
27181,29166,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,71192,train,0:00:16,0:00:18,86,0
27182,29167,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,71194,train,0:00:19,0:00:22,86,0
27183,29168,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,71539,train,0:02:54,0:03:04,86,0
27184,29169,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,71647,train,0:02:04,0:02:10,86,0
27185,29170,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,72419,train,0:03:07,0:03:17,86,0
27186,29171,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,72420,train,0:03:17,0:03:20,86,0
27187,29172,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,72431,train,0:02:41,0:02:51,86,0
27188,29173,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,72803,train,0:01:00,0:01:06,86,0
27189,29174,chemistry,Free_Energy_Equilibrium_Constants_and_Temperature--AOyf8eA1ic.mp4,72804,train,0:01:06,0:01:11,86,0
27190,29175,chemistry,Free_Energy_Space-nE480ADhZsY.webm,67967,test,0:03:20,0:03:30,86,0
27191,29176,chemistry,Free_Energy_Space-nE480ADhZsY.webm,67967,test,0:03:30,0:03:31,86,0
27192,29177,chemistry,Free_Energy_Space-nE480ADhZsY.webm,67970,test,0:03:33,0:03:36,86,0
27193,29178,chemistry,Free_Energy_Space-nE480ADhZsY.webm,69133,test,0:01:18,0:01:21,86,0
27194,29179,chemistry,Free_Energy_Space-nE480ADhZsY.webm,69136,test,0:01:21,0:01:27,86,0
27195,29180,chemistry,Free_Energy_Space-nE480ADhZsY.webm,69606,test,0:01:47,0:01:49,86,0
